time,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2015-04-04 01:00:00+00:00,0.0,0.0,0.0,0.0,14.3,2.19,0,0.0,0.0
2015-04-04 02:00:00+00:00,0.0,0.0,0.0,0.0,14.83,2.07,0,0.0,0.0
2015-04-04 03:00:00+00:00,0.0,0.0,0.0,0.0,15.36,1.96,0,0.0,0.0
2015-04-04 04:00:00+00:00,0.0,0.0,0.0,0.0,14.59,3.06,0,0.0,0.0
2015-04-04 05:00:00+00:00,0.0,0.0,0.0,0.0,13.83,4.16,0,0.0,0.0
2015-04-04 06:00:00+00:00,0.0,0.0,0.0,0.0,13.07,5.26,0,0.0,0.0
2015-04-04 07:00:00+00:00,0.0,0.0,0.0,0.0,10.72,5.48,0,0.0,0.0
2015-04-04 08:00:00+00:00,0.0,0.0,0.0,0.0,8.38,5.71,0,0.0,0.0
2015-04-04 09:00:00+00:00,0.0,0.0,0.0,0.0,6.04,5.93,0,0.0,0.0
2015-04-04 10:00:00+00:00,0.0,0.0,0.0,0.0,6.16,5.87,0,0.0,0.0
2015-04-04 11:00:00+00:00,0.0,13.19,0.5,1.69,6.28,5.81,0,13.69,13.69
2015-04-04 12:00:00+00:00,0.0,42.64,1.46,13.13,6.39,5.75,0,44.1,44.1
2015-04-04 13:00:00+00:00,231.62,122.22,9.81,24.44,6.88,6.25,0,132.03,363.65
2015-04-04 14:00:00+00:00,166.04,241.06,11.72,35.21,7.36,6.74,0,252.78,418.82
2015-04-04 15:00:00+00:00,301.73,301.73,16.43,44.78,7.84,7.24,0,318.16,619.8900000000001
2015-04-04 16:00:00+00:00,868.43,153.04,25.28,52.05,8.29,7.0,0,178.32,1046.75
2015-04-04 17:00:00+00:00,922.14,157.27,26.59,55.42,8.75,6.75,0,183.86,1106.0
2015-04-04 18:00:00+00:00,895.33,155.73,25.95,53.75,9.2,6.51,0,181.67999999999998,1077.01
2015-04-04 19:00:00+00:00,793.07,147.31,23.43,47.64,9.24,6.77,0,170.74,963.8100000000001
2015-04-04 20:00:00+00:00,622.78,134.1,19.24,38.72,9.29,7.03,0,153.34,776.12
2015-04-04 21:00:00+00:00,407.54,112.55,13.8,28.28,9.33,7.28,0,126.35,533.89
2015-04-04 22:00:00+00:00,180.51,79.51,7.67,17.1,8.28,5.61,0,87.18,267.69
2015-04-04 23:00:00+00:00,10.44,24.05,1.9,5.67,7.23,3.94,0,25.95,36.39
2015-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0,6.18,2.26,0,0.0,0.0
2015-04-05 01:00:00+00:00,0.0,0.0,0.0,0.0,5.76,2.54,0,0.0,0.0
2015-04-05 02:00:00+00:00,0.0,0.0,0.0,0.0,5.34,2.81,0,0.0,0.0
2015-04-05 03:00:00+00:00,0.0,0.0,0.0,0.0,4.92,3.09,0,0.0,0.0
2015-04-05 04:00:00+00:00,0.0,0.0,0.0,0.0,4.52,3.11,0,0.0,0.0
2015-04-05 05:00:00+00:00,0.0,0.0,0.0,0.0,4.12,3.13,0,0.0,0.0
2015-04-05 06:00:00+00:00,0.0,0.0,0.0,0.0,3.73,3.14,0,0.0,0.0
2015-04-05 07:00:00+00:00,0.0,0.0,0.0,0.0,3.63,3.15,0,0.0,0.0
2015-04-05 08:00:00+00:00,0.0,0.0,0.0,0.0,3.53,3.15,0,0.0,0.0
2015-04-05 09:00:00+00:00,0.0,0.0,0.0,0.0,3.43,3.16,0,0.0,0.0
2015-04-05 10:00:00+00:00,0.0,0.0,0.0,0.0,3.99,3.37,0,0.0,0.0
2015-04-05 11:00:00+00:00,0.0,12.41,0.47,2.0,4.54,3.58,0,12.88,12.88
2015-04-05 12:00:00+00:00,109.42,64.6,5.65,13.44,5.09,3.79,0,70.25,179.67000000000002
2015-04-05 13:00:00+00:00,325.38,101.96,11.75,24.75,7.29,4.6,0,113.71,439.09
2015-04-05 14:00:00+00:00,544.07,127.27,17.4,35.53,9.48,5.4,0,144.67,688.74
2015-04-05 15:00:00+00:00,555.12,208.85,19.57,45.13,11.67,6.21,0,228.42,783.54
2015-04-05 16:00:00+00:00,559.74,284.41,21.64,52.43,12.94,6.46,0,306.05,865.79
2015-04-05 17:00:00+00:00,508.82,328.63,21.73,55.81,14.2,6.71,0,350.36,859.1800000000001
2015-04-05 18:00:00+00:00,869.9,153.33,25.42,54.09,15.47,6.97,0,178.75,1048.65
2015-04-05 19:00:00+00:00,572.17,231.51,20.53,47.93,15.72,6.59,0,252.04,824.2099999999999
2015-04-05 20:00:00+00:00,604.16,131.79,18.86,38.95,15.97,6.22,0,150.64999999999998,754.81
2015-04-05 21:00:00+00:00,394.5,110.38,13.53,28.48,16.22,5.85,0,123.91,518.41
2015-04-05 22:00:00+00:00,173.46,78.65,7.56,17.29,14.53,4.8,0,86.21000000000001,259.67
2015-04-05 23:00:00+00:00,9.59,29.31,1.9,5.85,12.84,3.74,0,31.209999999999997,40.8
2015-04-06 00:00:00+00:00,0.0,0.0,0.0,0.0,11.15,2.69,0,0.0,0.0
2015-04-06 01:00:00+00:00,0.0,0.0,0.0,0.0,10.78,2.88,0,0.0,0.0
2015-04-06 02:00:00+00:00,0.0,0.0,0.0,0.0,10.41,3.07,0,0.0,0.0
2015-04-06 03:00:00+00:00,0.0,0.0,0.0,0.0,10.04,3.26,0,0.0,0.0
2015-04-06 04:00:00+00:00,0.0,0.0,0.0,0.0,9.32,3.01,0,0.0,0.0
2015-04-06 05:00:00+00:00,0.0,0.0,0.0,0.0,8.61,2.77,0,0.0,0.0
2015-04-06 06:00:00+00:00,0.0,0.0,0.0,0.0,7.9,2.52,0,0.0,0.0
2015-04-06 07:00:00+00:00,0.0,0.0,0.0,0.0,7.16,2.32,0,0.0,0.0
2015-04-06 08:00:00+00:00,0.0,0.0,0.0,0.0,6.43,2.11,0,0.0,0.0
2015-04-06 09:00:00+00:00,0.0,0.0,0.0,0.0,5.69,1.9,0,0.0,0.0
2015-04-06 10:00:00+00:00,0.0,0.0,0.0,0.0,6.17,1.74,0,0.0,0.0
2015-04-06 11:00:00+00:00,0.0,6.21,0.23,2.3,6.65,1.57,0,6.44,6.44
2015-04-06 12:00:00+00:00,97.84,57.28,5.13,13.74,7.12,1.41,0,62.410000000000004,160.25
2015-04-06 13:00:00+00:00,327.12,103.51,11.95,25.06,9.9,1.33,0,115.46000000000001,442.58000000000004
2015-04-06 14:00:00+00:00,546.49,127.83,17.6,35.86,12.68,1.26,0,145.43,691.9200000000001
2015-04-06 15:00:00+00:00,728.71,143.74,22.14,45.48,15.46,1.19,0,165.88,894.59
2015-04-06 16:00:00+00:00,847.53,153.61,25.07,52.81,17.16,2.37,0,178.68,1026.21
2015-04-06 17:00:00+00:00,891.52,156.48,26.13,56.19,18.87,3.55,0,182.60999999999999,1074.1299999999999
2015-04-06 18:00:00+00:00,860.07,153.65,25.34,54.44,20.57,4.73,0,178.99,1039.06
2015-04-06 19:00:00+00:00,754.86,145.08,22.73,48.21,20.81,4.82,0,167.81,922.6700000000001
2015-04-06 20:00:00+00:00,281.51,253.0,14.7,39.18,21.05,4.91,0,267.7,549.21
2015-04-06 21:00:00+00:00,381.73,109.32,13.3,28.68,21.28,4.99,0,122.61999999999999,504.35
2015-04-06 22:00:00+00:00,166.63,76.86,7.41,17.48,19.5,4.21,0,84.27,250.89999999999998
2015-04-06 23:00:00+00:00,8.79,29.18,1.9,6.04,17.71,3.43,0,31.08,39.87
2015-04-07 00:00:00+00:00,0.0,0.0,0.0,0.0,15.92,2.65,0,0.0,0.0
2015-04-07 01:00:00+00:00,0.0,0.0,0.0,0.0,15.29,2.71,0,0.0,0.0
2015-04-07 02:00:00+00:00,0.0,0.0,0.0,0.0,14.65,2.77,0,0.0,0.0
2015-04-07 03:00:00+00:00,0.0,0.0,0.0,0.0,14.02,2.83,0,0.0,0.0
2015-04-07 04:00:00+00:00,0.0,0.0,0.0,0.0,13.6,2.69,0,0.0,0.0
2015-04-07 05:00:00+00:00,0.0,0.0,0.0,0.0,13.18,2.56,0,0.0,0.0
2015-04-07 06:00:00+00:00,0.0,0.0,0.0,0.0,12.76,2.43,0,0.0,0.0
2015-04-07 07:00:00+00:00,0.0,0.0,0.0,0.0,12.2,2.36,0,0.0,0.0
2015-04-07 08:00:00+00:00,0.0,0.0,0.0,0.0,11.65,2.29,0,0.0,0.0
2015-04-07 09:00:00+00:00,0.0,0.0,0.0,0.0,11.09,2.22,0,0.0,0.0
2015-04-07 10:00:00+00:00,0.0,0.0,0.0,0.0,11.54,1.7,0,0.0,0.0
2015-04-07 11:00:00+00:00,0.0,0.78,0.03,2.6,11.98,1.18,1,0.81,0.81
2015-04-07 12:00:00+00:00,0.0,14.5,0.5,14.04,12.42,0.66,0,15.0,15.0
2015-04-07 13:00:00+00:00,0.0,44.34,1.52,25.37,13.74,0.74,0,45.86000000000001,45.86000000000001
2015-04-07 14:00:00+00:00,0.0,68.22,2.34,36.18,15.06,0.83,0,70.56,70.56
2015-04-07 15:00:00+00:00,2.3,143.44,4.98,45.83,16.37,0.91,0,148.42,150.72
2015-04-07 16:00:00+00:00,420.1,327.49,19.95,53.19,18.34,1.23,0,347.44,767.54
2015-04-07 17:00:00+00:00,28.14,286.88,10.43,56.57,20.31,1.55,0,297.31,325.45
2015-04-07 18:00:00+00:00,30.41,286.4,10.46,54.78,22.28,1.88,0,296.85999999999996,327.27
2015-04-07 19:00:00+00:00,20.83,243.94,8.82,48.49,22.46,2.17,0,252.76,273.59
2015-04-07 20:00:00+00:00,0.0,121.09,4.16,39.41,22.64,2.46,0,125.25,125.25
2015-04-07 21:00:00+00:00,0.0,84.42,2.9,28.88,22.81,2.76,0,87.32000000000001,87.32000000000001
2015-04-07 22:00:00+00:00,0.0,27.29,0.94,17.66,20.71,3.26,0,28.23,28.23
2015-04-07 23:00:00+00:00,0.0,13.64,0.47,6.22,18.6,3.77,0,14.110000000000001,14.110000000000001
2015-04-08 00:00:00+00:00,0.0,0.0,0.0,0.0,16.49,4.28,0,0.0,0.0
2015-04-08 01:00:00+00:00,0.0,0.0,0.0,0.0,15.35,4.41,0,0.0,0.0
2015-04-08 02:00:00+00:00,0.0,0.0,0.0,0.0,14.2,4.54,0,0.0,0.0
2015-04-08 03:00:00+00:00,0.0,0.0,0.0,0.0,13.06,4.68,0,0.0,0.0
2015-04-08 04:00:00+00:00,0.0,0.0,0.0,0.0,12.27,4.53,0,0.0,0.0
2015-04-08 05:00:00+00:00,0.0,0.0,0.0,0.0,11.48,4.39,0,0.0,0.0
2015-04-08 06:00:00+00:00,0.0,0.0,0.0,0.0,10.7,4.25,0,0.0,0.0
2015-04-08 07:00:00+00:00,0.0,0.0,0.0,0.0,10.03,4.04,0,0.0,0.0
2015-04-08 08:00:00+00:00,0.0,0.0,0.0,0.0,9.37,3.83,0,0.0,0.0
2015-04-08 09:00:00+00:00,0.0,0.0,0.0,0.0,8.7,3.63,0,0.0,0.0
2015-04-08 10:00:00+00:00,0.0,0.0,0.0,0.0,8.73,3.71,0,0.0,0.0
2015-04-08 11:00:00+00:00,0.0,14.74,0.56,2.9,8.76,3.79,0,15.3,15.3
2015-04-08 12:00:00+00:00,0.0,39.23,1.35,14.33,8.78,3.88,0,40.58,40.58
2015-04-08 13:00:00+00:00,0.0,14.5,0.5,25.67,8.5,3.83,0,15.0,15.0
2015-04-08 14:00:00+00:00,0.0,67.37,2.31,36.5,8.22,3.78,0,69.68,69.68
2015-04-08 15:00:00+00:00,0.0,65.66,2.26,46.18,7.94,3.74,0,67.92,67.92
2015-04-08 16:00:00+00:00,3.48,146.07,5.1,53.56,9.07,3.79,0,151.17,154.64999999999998
2015-04-08 17:00:00+00:00,0.0,113.41,3.9,56.95,10.2,3.85,0,117.31,117.31
2015-04-08 18:00:00+00:00,0.0,110.0,3.78,55.11,11.33,3.9,0,113.78,113.78
2015-04-08 19:00:00+00:00,8.05,190.95,6.74,48.77,11.46,4.02,0,197.69,205.74
2015-04-08 20:00:00+00:00,0.0,100.62,3.46,39.64,11.6,4.14,0,104.08,104.08
2015-04-08 21:00:00+00:00,33.03,176.33,6.82,29.08,11.73,4.26,0,183.15,216.18
2015-04-08 22:00:00+00:00,0.0,53.72,1.85,17.85,10.93,4.05,0,55.57,55.57
2015-04-08 23:00:00+00:00,0.0,17.91,0.62,6.41,10.13,3.83,0,18.53,18.53
2015-04-09 00:00:00+00:00,0.0,0.0,0.0,0.0,9.33,3.61,0,0.0,0.0
2015-04-09 01:00:00+00:00,0.0,0.0,0.0,0.0,7.75,3.03,0,0.0,0.0
2015-04-09 02:00:00+00:00,0.0,0.0,0.0,0.0,6.16,2.45,0,0.0,0.0
2015-04-09 03:00:00+00:00,0.0,0.0,0.0,0.0,4.58,1.86,0,0.0,0.0
2015-04-09 04:00:00+00:00,0.0,0.0,0.0,0.0,4.23,1.97,0,0.0,0.0
2015-04-09 05:00:00+00:00,0.0,0.0,0.0,0.0,3.89,2.08,0,0.0,0.0
2015-04-09 06:00:00+00:00,0.0,0.0,0.0,0.0,3.55,2.19,0,0.0,0.0
2015-04-09 07:00:00+00:00,0.0,0.0,0.0,0.0,3.23,2.3,0,0.0,0.0
2015-04-09 08:00:00+00:00,0.0,0.0,0.0,0.0,2.91,2.4,0,0.0,0.0
2015-04-09 09:00:00+00:00,0.0,0.0,0.0,0.0,2.59,2.51,0,0.0,0.0
2015-04-09 10:00:00+00:00,0.0,0.0,0.0,0.0,3.2,2.51,0,0.0,0.0
2015-04-09 11:00:00+00:00,0.0,0.78,0.03,3.19,3.8,2.51,0,0.81,0.81
2015-04-09 12:00:00+00:00,0.0,16.2,0.56,14.63,4.4,2.51,0,16.759999999999998,16.759999999999998
2015-04-09 13:00:00+00:00,0.0,75.04,2.58,25.97,5.98,2.55,0,77.62,77.62
2015-04-09 14:00:00+00:00,0.0,98.92,3.4,36.82,7.56,2.59,0,102.32000000000001,102.32000000000001
2015-04-09 15:00:00+00:00,1.14,135.67,4.69,46.52,9.13,2.63,0,140.35999999999999,141.49999999999997
2015-04-09 16:00:00+00:00,0.0,100.62,3.46,53.93,10.77,3.19,0,104.08,104.08
2015-04-09 17:00:00+00:00,3.48,140.08,4.89,57.33,12.41,3.74,0,144.97,148.45
2015-04-09 18:00:00+00:00,0.0,94.65,3.25,55.45,14.05,4.29,0,97.9,97.9
2015-04-09 19:00:00+00:00,6.86,183.12,6.44,49.04,14.36,4.37,0,189.56,196.42000000000002
2015-04-09 20:00:00+00:00,0.0,83.57,2.87,39.87,14.66,4.45,0,86.44,86.44
2015-04-09 21:00:00+00:00,0.0,56.28,1.93,29.28,14.97,4.52,0,58.21,58.21
2015-04-09 22:00:00+00:00,0.0,46.05,1.58,18.03,13.83,4.35,0,47.629999999999995,47.629999999999995
2015-04-09 23:00:00+00:00,0.24,31.46,1.11,6.59,12.68,4.18,0,32.57,32.81
2015-04-10 00:00:00+00:00,0.0,0.0,0.0,0.0,11.54,4.01,0,0.0,0.0
2015-04-10 01:00:00+00:00,0.0,0.0,0.0,0.0,9.58,4.1,0,0.0,0.0
2015-04-10 02:00:00+00:00,0.0,0.0,0.0,0.0,7.62,4.18,0,0.0,0.0
2015-04-10 03:00:00+00:00,0.0,0.0,0.0,0.0,5.66,4.26,0,0.0,0.0
2015-04-10 04:00:00+00:00,0.0,0.0,0.0,0.0,5.44,3.94,0,0.0,0.0
2015-04-10 05:00:00+00:00,0.0,0.0,0.0,0.0,5.23,3.61,0,0.0,0.0
2015-04-10 06:00:00+00:00,0.0,0.0,0.0,0.0,5.02,3.28,0,0.0,0.0
2015-04-10 07:00:00+00:00,0.0,0.0,0.0,0.0,5.24,3.18,0,0.0,0.0
2015-04-10 08:00:00+00:00,0.0,0.0,0.0,0.0,5.47,3.07,0,0.0,0.0
2015-04-10 09:00:00+00:00,0.0,0.0,0.0,0.0,5.7,2.97,0,0.0,0.0
2015-04-10 10:00:00+00:00,0.0,0.0,0.0,0.0,7.16,2.8,0,0.0,0.0
2015-04-10 11:00:00+00:00,0.0,2.33,0.09,3.49,8.61,2.63,0,2.42,2.42
2015-04-10 12:00:00+00:00,0.0,20.47,0.7,14.92,10.06,2.47,0,21.169999999999998,21.169999999999998
2015-04-10 13:00:00+00:00,22.33,154.26,5.86,26.27,12.53,2.56,0,160.12,182.45
2015-04-10 14:00:00+00:00,1.09,143.35,4.95,37.13,14.99,2.64,0,148.29999999999998,149.39
2015-04-10 15:00:00+00:00,10.16,198.88,7.06,46.86,17.45,2.73,0,205.94,216.1
2015-04-10 16:00:00+00:00,17.2,248.45,8.9,54.3,19.14,2.95,0,257.34999999999997,274.54999999999995
2015-04-10 17:00:00+00:00,9.22,185.83,6.59,57.7,20.82,3.17,0,192.42000000000002,201.64000000000001
2015-04-10 18:00:00+00:00,18.39,255.44,9.17,55.78,22.51,3.39,0,264.61,283.0
2015-04-10 19:00:00+00:00,15.9,230.36,8.26,49.31,20.97,3.32,0,238.62,254.52
2015-04-10 20:00:00+00:00,6.63,175.47,6.18,40.09,19.43,3.26,0,181.65,188.28
2015-04-10 21:00:00+00:00,103.37,193.47,9.11,29.47,17.89,3.19,0,202.57999999999998,305.95
2015-04-10 22:00:00+00:00,0.0,65.66,2.26,18.22,16.43,2.72,0,67.92,67.92
2015-04-10 23:00:00+00:00,7.4,32.02,2.23,6.77,14.96,2.25,0,34.25,41.65
2015-04-11 00:00:00+00:00,0.0,0.0,0.0,0.0,13.49,1.78,0,0.0,0.0
2015-04-11 01:00:00+00:00,0.0,0.0,0.0,0.0,12.78,2.27,0,0.0,0.0
2015-04-11 02:00:00+00:00,0.0,0.0,0.0,0.0,12.08,2.75,0,0.0,0.0
2015-04-11 03:00:00+00:00,0.0,0.0,0.0,0.0,11.37,3.24,0,0.0,0.0
2015-04-11 04:00:00+00:00,0.0,0.0,0.0,0.0,10.62,3.03,0,0.0,0.0
2015-04-11 05:00:00+00:00,0.0,0.0,0.0,0.0,9.87,2.81,0,0.0,0.0
2015-04-11 06:00:00+00:00,0.0,0.0,0.0,0.0,9.12,2.59,0,0.0,0.0
2015-04-11 07:00:00+00:00,0.0,0.0,0.0,0.0,9.02,2.82,0,0.0,0.0
2015-04-11 08:00:00+00:00,0.0,0.0,0.0,0.0,8.92,3.05,0,0.0,0.0
2015-04-11 09:00:00+00:00,0.0,0.0,0.0,0.0,8.82,3.28,0,0.0,0.0
2015-04-11 10:00:00+00:00,0.0,0.0,0.0,0.0,9.35,4.0,0,0.0,0.0
2015-04-11 11:00:00+00:00,0.0,20.17,0.76,3.78,9.88,4.73,0,20.930000000000003,20.930000000000003
2015-04-11 12:00:00+00:00,114.26,68.57,6.44,15.21,10.4,5.45,0,75.00999999999999,189.26999999999998
2015-04-11 13:00:00+00:00,327.58,105.77,12.59,26.57,10.77,5.76,0,118.36,445.94
2015-04-11 14:00:00+00:00,545.32,130.25,18.28,37.45,11.13,6.06,0,148.53,693.85
2015-04-11 15:00:00+00:00,725.89,147.43,22.85,47.2,11.49,6.37,0,170.28,896.17
2015-04-11 16:00:00+00:00,847.26,156.4,25.83,54.67,12.14,6.3,0,182.23000000000002,1029.49
2015-04-11 17:00:00+00:00,895.56,160.59,27.03,58.07,12.79,6.23,0,187.62,1083.1799999999998
2015-04-11 18:00:00+00:00,867.65,157.87,26.33,56.11,13.44,6.15,0,184.2,1051.85
2015-04-11 19:00:00+00:00,765.16,150.42,23.81,49.58,13.46,5.94,0,174.23,939.39
2015-04-11 20:00:00+00:00,600.29,135.92,19.68,40.32,13.49,5.72,0,155.6,755.89
2015-04-11 21:00:00+00:00,391.8,114.17,14.32,29.67,13.51,5.5,0,128.49,520.29
2015-04-11 22:00:00+00:00,172.44,81.14,8.26,18.4,12.31,4.32,0,89.4,261.84000000000003
2015-04-11 23:00:00+00:00,7.69,32.84,2.43,6.95,11.1,3.13,0,35.27,42.96
2015-04-12 00:00:00+00:00,0.0,0.0,0.0,0.0,9.9,1.94,0,0.0,0.0
2015-04-12 01:00:00+00:00,0.0,0.0,0.0,0.0,9.15,2.35,0,0.0,0.0
2015-04-12 02:00:00+00:00,0.0,0.0,0.0,0.0,8.4,2.75,0,0.0,0.0
2015-04-12 03:00:00+00:00,0.0,0.0,0.0,0.0,7.65,3.16,0,0.0,0.0
2015-04-12 04:00:00+00:00,0.0,0.0,0.0,0.0,6.75,3.22,0,0.0,0.0
2015-04-12 05:00:00+00:00,0.0,0.0,0.0,0.0,5.86,3.29,0,0.0,0.0
2015-04-12 06:00:00+00:00,0.0,0.0,0.0,0.0,4.97,3.35,0,0.0,0.0
2015-04-12 07:00:00+00:00,0.0,0.0,0.0,0.0,4.05,3.22,0,0.0,0.0
2015-04-12 08:00:00+00:00,0.0,0.0,0.0,0.0,3.14,3.09,0,0.0,0.0
2015-04-12 09:00:00+00:00,0.0,0.0,0.0,0.0,2.23,2.97,0,0.0,0.0
2015-04-12 10:00:00+00:00,0.0,0.0,0.0,0.0,3.23,2.18,0,0.0,0.0
2015-04-12 11:00:00+00:00,0.0,22.5,0.85,4.07,4.23,1.4,0,23.35,23.35
2015-04-12 12:00:00+00:00,119.46,70.02,6.77,15.49,5.23,0.62,0,76.78999999999999,196.25
2015-04-12 13:00:00+00:00,334.29,107.44,12.95,26.86,8.05,0.57,0,120.39,454.68
2015-04-12 14:00:00+00:00,550.97,131.97,18.6,37.75,10.87,0.52,0,150.57,701.54
2015-04-12 15:00:00+00:00,731.42,148.1,23.14,47.54,13.68,0.47,0,171.24,902.66
2015-04-12 16:00:00+00:00,850.43,158.15,26.1,55.04,14.92,0.72,0,184.25,1034.6799999999998
2015-04-12 17:00:00+00:00,896.39,161.18,27.21,58.44,16.16,0.97,0,188.39000000000001,1084.78
2015-04-12 18:00:00+00:00,866.19,158.4,26.45,56.44,17.4,1.21,0,184.85,1051.04
2015-04-12 19:00:00+00:00,761.56,150.88,23.87,49.85,17.85,1.45,0,174.75,936.31
2015-04-12 20:00:00+00:00,594.79,136.28,19.68,40.54,18.3,1.68,0,155.96,750.75
2015-04-12 21:00:00+00:00,385.9,113.43,14.26,29.86,18.74,1.92,0,127.69000000000001,513.59
2015-04-12 22:00:00+00:00,168.75,80.53,8.23,18.58,16.83,2.21,0,88.76,257.51
2015-04-12 23:00:00+00:00,6.94,33.51,2.46,7.14,14.91,2.51,0,35.97,42.91
2015-04-13 00:00:00+00:00,0.0,0.0,0.0,0.0,12.99,2.8,0,0.0,0.0
2015-04-13 01:00:00+00:00,0.0,0.0,0.0,0.0,12.27,2.89,0,0.0,0.0
2015-04-13 02:00:00+00:00,0.0,0.0,0.0,0.0,11.54,2.98,0,0.0,0.0
2015-04-13 03:00:00+00:00,0.0,0.0,0.0,0.0,10.82,3.08,0,0.0,0.0
2015-04-13 04:00:00+00:00,0.0,0.0,0.0,0.0,10.35,3.03,0,0.0,0.0
2015-04-13 05:00:00+00:00,0.0,0.0,0.0,0.0,9.88,2.97,0,0.0,0.0
2015-04-13 06:00:00+00:00,0.0,0.0,0.0,0.0,9.41,2.92,0,0.0,0.0
2015-04-13 07:00:00+00:00,0.0,0.0,0.0,0.0,9.32,2.73,0,0.0,0.0
2015-04-13 08:00:00+00:00,0.0,0.0,0.0,0.0,9.24,2.53,0,0.0,0.0
2015-04-13 09:00:00+00:00,0.0,0.0,0.0,0.0,9.16,2.33,0,0.0,0.0
2015-04-13 10:00:00+00:00,0.0,0.0,0.0,0.0,9.94,2.48,0,0.0,0.0
2015-04-13 11:00:00+00:00,0.0,22.5,0.85,4.35,10.72,2.63,0,23.35,23.35
2015-04-13 12:00:00+00:00,109.91,67.77,6.41,15.78,11.49,2.79,0,74.17999999999999,184.08999999999997
2015-04-13 13:00:00+00:00,311.33,103.21,12.27,27.15,13.82,3.19,0,115.47999999999999,426.80999999999995
2015-04-13 14:00:00+00:00,518.1,127.3,17.72,38.06,16.15,3.6,0,145.01999999999998,663.12
2015-04-13 15:00:00+00:00,690.37,144.31,22.11,47.87,18.47,4.0,0,166.42000000000002,856.79
2015-04-13 16:00:00+00:00,805.11,153.18,24.95,55.4,20.09,4.24,0,178.13,983.24
2015-04-13 17:00:00+00:00,499.09,340.84,22.58,58.81,21.71,4.49,0,363.41999999999996,862.51
2015-04-13 18:00:00+00:00,490.6,326.38,22.0,56.76,23.33,4.73,0,348.38,838.98
2015-04-13 19:00:00+00:00,479.33,267.04,20.15,50.11,23.67,5.1,0,287.19,766.52
2015-04-13 20:00:00+00:00,560.17,131.56,18.77,40.76,24.02,5.47,0,150.33,710.5
2015-04-13 21:00:00+00:00,361.86,109.09,13.59,30.05,24.36,5.83,0,122.68,484.54
2015-04-13 22:00:00+00:00,156.66,77.9,7.85,18.76,23.07,5.6,0,85.75,242.41
2015-04-13 23:00:00+00:00,5.92,32.97,2.37,7.32,21.77,5.37,0,35.339999999999996,41.26
2015-04-14 00:00:00+00:00,0.0,0.0,0.0,0.0,20.47,5.14,0,0.0,0.0
2015-04-14 01:00:00+00:00,0.0,0.0,0.0,0.0,19.64,4.77,0,0.0,0.0
2015-04-14 02:00:00+00:00,0.0,0.0,0.0,0.0,18.8,4.4,0,0.0,0.0
2015-04-14 03:00:00+00:00,0.0,0.0,0.0,0.0,17.97,4.03,0,0.0,0.0
2015-04-14 04:00:00+00:00,0.0,0.0,0.0,0.0,17.6,3.64,0,0.0,0.0
2015-04-14 05:00:00+00:00,0.0,0.0,0.0,0.0,17.24,3.25,0,0.0,0.0
2015-04-14 06:00:00+00:00,0.0,0.0,0.0,0.0,16.88,2.86,0,0.0,0.0
2015-04-14 07:00:00+00:00,0.0,0.0,0.0,0.0,15.99,2.55,0,0.0,0.0
2015-04-14 08:00:00+00:00,0.0,0.0,0.0,0.0,15.11,2.24,0,0.0,0.0
2015-04-14 09:00:00+00:00,0.0,0.0,0.0,0.0,14.22,1.93,0,0.0,0.0
2015-04-14 10:00:00+00:00,0.0,0.0,0.0,0.0,14.4,2.5,0,0.0,0.0
2015-04-14 11:00:00+00:00,0.0,10.09,0.38,4.64,14.57,3.07,0,10.47,10.47
2015-04-14 12:00:00+00:00,0.0,35.82,1.23,16.06,14.74,3.64,0,37.05,37.05
2015-04-14 13:00:00+00:00,0.0,41.78,1.44,27.43,15.05,3.26,0,43.22,43.22
2015-04-14 14:00:00+00:00,0.0,68.22,2.34,38.36,15.36,2.88,0,70.56,70.56
2015-04-14 15:00:00+00:00,4.41,164.08,5.74,48.2,15.66,2.5,0,169.82000000000002,174.23000000000002
2015-04-14 16:00:00+00:00,41.49,312.77,11.63,55.75,16.08,2.4,0,324.4,365.89
2015-04-14 17:00:00+00:00,11.28,203.96,7.26,59.17,16.49,2.3,0,211.22,222.5
2015-04-14 18:00:00+00:00,40.47,314.29,11.66,57.09,16.91,2.21,0,325.95000000000005,366.4200000000001
2015-04-14 19:00:00+00:00,24.38,260.54,9.49,50.37,16.39,1.67,0,270.03000000000003,294.41
2015-04-14 20:00:00+00:00,9.66,191.15,6.8,40.97,15.87,1.13,0,197.95000000000002,207.61
2015-04-14 21:00:00+00:00,0.0,105.74,3.63,30.24,15.35,0.59,0,109.36999999999999,109.36999999999999
2015-04-14 22:00:00+00:00,0.0,57.99,1.99,18.94,14.67,0.92,0,59.980000000000004,59.980000000000004
2015-04-14 23:00:00+00:00,0.0,22.17,0.76,7.5,13.99,1.26,0,22.930000000000003,22.930000000000003
2015-04-15 00:00:00+00:00,0.0,0.0,0.0,0.0,13.31,1.59,0,0.0,0.0
2015-04-15 01:00:00+00:00,0.0,0.0,0.0,0.0,12.73,1.75,0,0.0,0.0
2015-04-15 02:00:00+00:00,0.0,0.0,0.0,0.0,12.15,1.92,0,0.0,0.0
2015-04-15 03:00:00+00:00,0.0,0.0,0.0,0.0,11.57,2.08,0,0.0,0.0
