time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2015-02-20 21:00:00,566.03,450.42,115.61,-10.27,2.41
2015-02-20 22:00:00,255.03,183.08,71.95,-10.64,1.59
2015-02-20 23:00:00,0.0,0.0,0.0,-12.24,1.1
2015-02-21 00:00:00,0.0,0.0,0.0,-13.24,0.9
2015-02-21 01:00:00,0.0,0.0,0.0,-14.24,0.34
2015-02-21 02:00:00,0.0,0.0,0.0,-15.38,0.55
2015-02-21 03:00:00,0.0,0.0,0.0,-16.72,1.03
2015-02-21 04:00:00,0.0,0.0,0.0,-18.28,1.86
2015-02-21 05:00:00,0.0,0.0,0.0,-18.51,2.34
2015-02-21 06:00:00,0.0,0.0,0.0,-18.2,2.48
2015-02-21 07:00:00,0.0,0.0,0.0,-17.98,2.48
2015-02-21 08:00:00,0.0,0.0,0.0,-17.6,2.34
2015-02-21 09:00:00,0.0,0.0,0.0,-17.39,2.41
2015-02-21 10:00:00,0.0,0.0,0.0,-17.02,2.28
2015-02-21 11:00:00,0.0,0.0,0.0,-16.73,2.28
2015-02-21 12:00:00,0.0,0.0,0.0,-15.14,2.28
2015-02-21 13:00:00,44.1,0.0,44.1,-13.3,2.21
2015-02-21 14:00:00,85.56,0.0,85.56,-10.51,3.17
2015-02-21 15:00:00,74.97,0.0,74.97,-8.64,3.79
2015-02-21 16:00:00,92.61,0.0,92.62,-7.32,4.0
2015-02-21 17:00:00,113.78,0.0,113.78,-7.26,3.66
2015-02-21 18:00:00,126.13,0.0,126.13,-7.2,3.59
2015-02-21 19:00:00,88.2,0.0,88.2,-6.84,4.28
2015-02-21 20:00:00,77.62,0.0,77.62,-6.74,3.72
2015-02-21 21:00:00,49.39,0.0,49.39,-6.29,3.52
2015-02-21 22:00:00,15.88,0.0,15.879999999999999,-6.08,2.28
2015-02-21 23:00:00,0.0,0.0,0.0,-5.34,3.24
2015-02-22 00:00:00,0.0,0.0,0.0,-4.38,3.03
2015-02-22 01:00:00,0.0,0.0,0.0,-3.35,2.9
2015-02-22 02:00:00,0.0,0.0,0.0,-2.26,2.76
2015-02-22 03:00:00,0.0,0.0,0.0,-1.2,2.62
2015-02-22 04:00:00,0.0,0.0,0.0,-0.34,2.34
2015-02-22 05:00:00,0.0,0.0,0.0,0.12,2.0
2015-02-22 06:00:00,0.0,0.0,0.0,0.37,1.79
2015-02-22 07:00:00,0.0,0.0,0.0,0.03,1.66
2015-02-22 08:00:00,0.0,0.0,0.0,0.04,1.31
2015-02-22 09:00:00,0.0,0.0,0.0,-0.16,0.97
2015-02-22 10:00:00,0.0,0.0,0.0,-0.23,0.55
2015-02-22 11:00:00,0.0,0.0,0.0,-0.38,0.41
2015-02-22 12:00:00,0.0,0.0,0.0,-1.06,0.69
2015-02-22 13:00:00,41.46,0.0,41.46,-1.4,0.76
2015-02-22 14:00:00,147.35,19.27,128.07999999999998,0.5,0.76
2015-02-22 15:00:00,175.91,13.06,162.84,2.01,1.24
2015-02-22 16:00:00,255.02,34.81,220.20999999999998,3.33,1.79
2015-02-22 17:00:00,1079.99,920.7,159.29,4.17,2.14
2015-02-22 18:00:00,1067.58,908.48,159.10000000000002,4.44,2.21
2015-02-22 19:00:00,966.16,815.69,150.47,3.8,1.86
2015-02-22 20:00:00,783.25,648.4,134.84,4.21,2.21
2015-02-22 21:00:00,113.09,9.09,104.0,3.99,2.14
2015-02-22 22:00:00,39.69,0.0,39.69,2.86,1.59
2015-02-22 23:00:00,0.0,0.0,0.0,1.86,2.28
2015-02-23 00:00:00,0.0,0.0,0.0,0.54,2.21
2015-02-23 01:00:00,0.0,0.0,0.0,0.11,2.14
2015-02-23 02:00:00,0.0,0.0,0.0,-0.44,2.07
2015-02-23 03:00:00,0.0,0.0,0.0,-0.87,2.0
2015-02-23 04:00:00,0.0,0.0,0.0,-1.45,2.0
2015-02-23 05:00:00,0.0,0.0,0.0,-2.24,2.0
2015-02-23 06:00:00,0.0,0.0,0.0,-3.06,2.07
2015-02-23 07:00:00,0.0,0.0,0.0,-2.5,2.14
2015-02-23 08:00:00,0.0,0.0,0.0,-2.74,2.76
2015-02-23 09:00:00,0.0,0.0,0.0,-3.49,3.17
2015-02-23 10:00:00,0.0,0.0,0.0,-4.55,3.45
2015-02-23 11:00:00,0.0,0.0,0.0,-5.58,3.59
2015-02-23 12:00:00,1.76,0.0,1.77,-6.94,3.72
2015-02-23 13:00:00,32.64,0.0,32.63,-8.03,3.72
2015-02-23 14:00:00,176.85,36.34,140.51,-8.6,4.0
2015-02-23 15:00:00,417.83,182.84,234.99,-8.6,4.0
2015-02-23 16:00:00,489.56,202.53,287.04,-8.31,4.07
2015-02-23 17:00:00,1118.19,954.5,163.68,-7.77,4.07
2015-02-23 18:00:00,1105.93,942.4,163.54000000000002,-7.38,4.28
2015-02-23 19:00:00,1003.77,848.79,154.98,-6.82,4.28
2015-02-23 20:00:00,820.99,679.99,141.0,-7.1,4.28
2015-02-23 21:00:00,569.97,453.66,116.32,-7.69,4.07
2015-02-23 22:00:00,267.02,193.54,73.49,-8.64,3.38
2015-02-23 23:00:00,0.0,0.0,0.0,-10.31,2.83
2015-02-24 00:00:00,0.0,0.0,0.0,-12.02,2.48
2015-02-24 01:00:00,0.0,0.0,0.0,-13.52,2.34
2015-02-24 02:00:00,0.0,0.0,0.0,-14.77,2.21
2015-02-24 03:00:00,0.0,0.0,0.0,-15.86,2.07
2015-02-24 04:00:00,0.0,0.0,0.0,-16.75,2.07
2015-02-24 05:00:00,0.0,0.0,0.0,-17.81,2.0
2015-02-24 06:00:00,0.0,0.0,0.0,-18.87,1.79
2015-02-24 07:00:00,0.0,0.0,0.0,-18.09,1.59
2015-02-24 08:00:00,0.0,0.0,0.0,-17.8,1.17
2015-02-24 09:00:00,0.0,0.0,0.0,-18.31,0.76
2015-02-24 10:00:00,0.0,0.0,0.0,-18.77,0.48
2015-02-24 11:00:00,0.0,0.0,0.0,-19.21,0.28
2015-02-24 12:00:00,12.35,0.0,12.35,-19.72,0.14
2015-02-24 13:00:00,374.29,282.08,92.22,-19.17,0.0
2015-02-24 14:00:00,669.7,541.83,127.86999999999999,-15.18,0.34
2015-02-24 15:00:00,906.74,758.41,148.33,-13.34,1.03
2015-02-24 16:00:00,1067.29,906.76,160.54,-11.43,1.86
2015-02-24 17:00:00,1139.61,973.92,165.69,-9.12,2.55
2015-02-24 18:00:00,456.53,154.4,302.13,-7.16,3.1
2015-02-24 19:00:00,545.11,266.6,278.51,-6.25,3.17
2015-02-24 20:00:00,348.79,136.66,212.13000000000002,-5.2,3.31
2015-02-24 21:00:00,291.58,146.82,144.76000000000002,-4.84,3.45
2015-02-24 22:00:00,65.94,13.77,52.17,-5.16,3.03
2015-02-24 23:00:00,0.0,0.0,0.0,-6.21,2.97
2015-02-25 00:00:00,0.0,0.0,0.0,-6.87,2.97
2015-02-25 01:00:00,0.0,0.0,0.0,-7.72,2.9
2015-02-25 02:00:00,0.0,0.0,0.0,-8.3,2.76
2015-02-25 03:00:00,0.0,0.0,0.0,-8.57,2.55
2015-02-25 04:00:00,0.0,0.0,0.0,-8.86,2.41
2015-02-25 05:00:00,0.0,0.0,0.0,-8.92,2.41
2015-02-25 06:00:00,0.0,0.0,0.0,-9.13,2.41
2015-02-25 07:00:00,0.0,0.0,0.0,-10.29,2.21
2015-02-25 08:00:00,0.0,0.0,0.0,-10.72,2.14
2015-02-25 09:00:00,0.0,0.0,0.0,-11.2,2.14
2015-02-25 10:00:00,0.0,0.0,0.0,-11.4,2.07
2015-02-25 11:00:00,0.0,0.0,0.0,-11.5,2.0
2015-02-25 12:00:00,13.23,0.0,13.229999999999999,-11.59,2.14
2015-02-25 13:00:00,360.27,272.0,88.27000000000001,-9.95,1.59
2015-02-25 14:00:00,645.42,521.73,123.67999999999999,-7.79,1.86
2015-02-25 15:00:00,876.76,732.53,144.23000000000002,-4.16,2.97
2015-02-25 16:00:00,1033.11,876.66,156.45999999999998,-2.55,3.38
2015-02-25 17:00:00,450.73,143.83,306.9,-1.56,3.45
2015-02-25 18:00:00,497.85,187.02,310.84000000000003,-0.69,3.52
2015-02-25 19:00:00,981.67,829.32,152.35000000000002,1.02,3.59
2015-02-25 20:00:00,797.32,660.69,136.63,1.46,3.03
2015-02-25 21:00:00,84.68,0.0,84.67,1.46,2.76
2015-02-25 22:00:00,249.15,178.56,70.59,0.57,1.79
2015-02-25 23:00:00,0.0,0.0,0.0,-1.32,2.28
2015-02-26 00:00:00,0.0,0.0,0.0,-2.69,2.21
2015-02-26 01:00:00,0.0,0.0,0.0,-3.52,2.14
2015-02-26 02:00:00,0.0,0.0,0.0,-4.07,1.93
2015-02-26 03:00:00,0.0,0.0,0.0,-4.81,2.07
2015-02-26 04:00:00,0.0,0.0,0.0,-5.27,1.93
2015-02-26 05:00:00,0.0,0.0,0.0,-5.47,1.86
2015-02-26 06:00:00,0.0,0.0,0.0,-5.71,2.07
2015-02-26 07:00:00,0.0,0.0,0.0,-5.49,2.14
2015-02-26 08:00:00,0.0,0.0,0.0,-5.95,2.14
2015-02-26 09:00:00,0.0,0.0,0.0,-6.53,2.34
2015-02-26 10:00:00,0.0,0.0,0.0,-6.92,2.34
2015-02-26 11:00:00,0.0,0.0,0.0,-7.22,2.14
2015-02-26 12:00:00,1.76,0.0,1.77,-7.47,2.0
2015-02-26 13:00:00,7.94,0.0,7.93,-7.37,1.93
2015-02-26 14:00:00,81.15,0.0,81.14,-7.01,2.0
2015-02-26 15:00:00,315.12,89.76,225.36,-6.12,2.07
2015-02-26 16:00:00,372.57,99.73,272.84,-4.76,2.07
2015-02-26 17:00:00,1080.36,920.68,159.69,-3.18,1.93
2015-02-26 18:00:00,364.32,83.71,280.60999999999996,-1.84,1.66
2015-02-26 19:00:00,377.75,112.7,265.04,-1.28,1.79
2015-02-26 20:00:00,287.3,83.0,204.29999999999998,-1.12,1.79
2015-02-26 21:00:00,221.11,82.65,138.45999999999998,-0.99,1.66
2015-02-26 22:00:00,46.75,0.0,46.75,-1.39,1.31
2015-02-26 23:00:00,0.0,0.0,0.0,-2.93,0.9
2015-02-27 00:00:00,0.0,0.0,0.0,-4.62,1.17
2015-02-27 01:00:00,0.0,0.0,0.0,-5.8,1.52
2015-02-27 02:00:00,0.0,0.0,0.0,-6.52,1.52
2015-02-27 03:00:00,0.0,0.0,0.0,-7.34,1.52
2015-02-27 04:00:00,0.0,0.0,0.0,-7.96,1.59
2015-02-27 05:00:00,0.0,0.0,0.0,-8.14,1.59
2015-02-27 06:00:00,0.0,0.0,0.0,-7.81,1.66
2015-02-27 07:00:00,0.0,0.0,0.0,-6.95,1.59
2015-02-27 08:00:00,0.0,0.0,0.0,-7.15,1.93
2015-02-27 09:00:00,0.0,0.0,0.0,-7.64,2.07
2015-02-27 10:00:00,0.0,0.0,0.0,-8.27,2.21
2015-02-27 11:00:00,0.0,0.0,0.0,-9.08,2.14
2015-02-27 12:00:00,15.88,0.0,15.879999999999999,-9.98,2.07
2015-02-27 13:00:00,361.16,272.03,89.13,-9.81,2.21
2015-02-27 14:00:00,645.93,522.42,123.50999999999999,-9.13,2.28
2015-02-27 15:00:00,875.89,730.41,145.48000000000002,-8.0,2.14
2015-02-27 16:00:00,1035.12,877.11,158.01000000000002,-6.84,2.14
2015-02-27 17:00:00,1112.52,948.88,163.64,-5.74,2.28
2015-02-27 18:00:00,1098.81,935.41,163.41,-4.86,2.48
2015-02-27 19:00:00,997.27,842.48,154.79999999999998,-4.5,2.76
2015-02-27 20:00:00,814.12,673.6,140.51999999999998,-4.31,2.9
2015-02-27 21:00:00,564.02,448.58,115.44,-4.41,2.97
2015-02-27 22:00:00,266.31,192.5,73.80999999999999,-4.97,2.69
2015-02-27 23:00:00,0.0,0.0,0.0,-6.49,2.21
2015-02-28 00:00:00,0.0,0.0,0.0,-8.27,2.34
2015-02-28 01:00:00,0.0,0.0,0.0,-9.56,2.48
2015-02-28 02:00:00,0.0,0.0,0.0,-10.45,2.48
2015-02-28 03:00:00,0.0,0.0,0.0,-11.15,2.55
2015-02-28 04:00:00,0.0,0.0,0.0,-11.8,2.55
2015-02-28 05:00:00,0.0,0.0,0.0,-12.56,2.41
2015-02-28 06:00:00,0.0,0.0,0.0,-13.44,2.34
2015-02-28 07:00:00,0.0,0.0,0.0,-13.64,1.93
2015-02-28 08:00:00,0.0,0.0,0.0,-14.47,1.66
2015-02-28 09:00:00,0.0,0.0,0.0,-15.09,1.59
2015-02-28 10:00:00,0.0,0.0,0.0,-16.09,1.66
2015-02-28 11:00:00,0.0,0.0,0.0,-17.05,1.72
2015-02-28 12:00:00,60.3,39.6,20.700000000000003,-17.62,1.66
2015-02-28 13:00:00,375.57,283.18,92.39,-15.34,0.9
2015-02-28 14:00:00,660.65,534.11,126.55000000000001,-12.51,1.03
2015-02-28 15:00:00,892.84,745.58,147.26,-10.92,1.1
2015-02-28 16:00:00,1049.73,890.13,159.6,-8.75,0.76
2015-02-28 17:00:00,1122.11,957.17,164.92999999999998,-6.61,0.69
2015-02-28 18:00:00,1105.29,940.77,164.52,-5.38,0.69
2015-02-28 19:00:00,999.18,843.54,155.65,-5.01,0.76
2015-02-28 20:00:00,811.7,671.99,139.71,-3.77,0.55
2015-02-28 21:00:00,558.63,444.37,114.27000000000001,-3.36,0.41
2015-02-28 22:00:00,258.77,185.48,73.28,-3.39,0.34
2015-02-28 23:00:00,0.0,0.0,0.0,-5.74,1.24
2015-03-01 00:00:00,0.0,0.0,0.0,-7.34,1.79
2015-03-01 01:00:00,0.0,0.0,0.0,-8.49,1.86
2015-03-01 02:00:00,0.0,0.0,0.0,-9.65,1.79
2015-03-01 03:00:00,0.0,0.0,0.0,-10.15,1.66
2015-03-01 04:00:00,0.0,0.0,0.0,-10.82,1.72
2015-03-01 05:00:00,0.0,0.0,0.0,-11.39,1.66
2015-03-01 06:00:00,0.0,0.0,0.0,-11.23,1.59
2015-03-01 07:00:00,0.0,0.0,0.0,-10.67,1.93
2015-03-01 08:00:00,0.0,0.0,0.0,-9.89,1.52
2015-03-01 09:00:00,0.0,0.0,0.0,-9.42,1.45
2015-03-01 10:00:00,0.0,0.0,0.0,-8.85,1.52
2015-03-01 11:00:00,0.0,0.0,0.0,-8.46,1.52
2015-03-01 12:00:00,0.88,0.0,0.88,-7.92,1.59
2015-03-01 13:00:00,41.46,0.0,41.46,-7.13,1.59
2015-03-01 14:00:00,93.5,0.0,93.49,-5.66,2.14
2015-03-01 15:00:00,103.2,0.0,103.2,-4.49,2.55
2015-03-01 16:00:00,117.31,0.0,117.31,-3.24,2.83
2015-03-01 17:00:00,128.78,0.0,128.78,-2.24,2.97
2015-03-01 18:00:00,105.84,0.0,105.84,-1.59,2.83
2015-03-01 19:00:00,84.68,0.0,84.67,-2.55,2.41
2015-03-01 20:00:00,47.63,0.0,47.629999999999995,-2.27,2.41
2015-03-01 21:00:00,71.44,0.0,71.44,-2.13,2.14
2015-03-01 22:00:00,17.64,0.0,17.64,-1.92,2.0
2015-03-01 23:00:00,0.0,0.0,0.0,-1.97,1.31
2015-03-02 00:00:00,0.0,0.0,0.0,-1.73,1.24
2015-03-02 01:00:00,0.0,0.0,0.0,-1.47,1.24
2015-03-02 02:00:00,0.0,0.0,0.0,-1.26,1.1
2015-03-02 03:00:00,0.0,0.0,0.0,-1.13,1.31
2015-03-02 04:00:00,0.0,0.0,0.0,-0.98,1.38
2015-03-02 05:00:00,0.0,0.0,0.0,-0.81,1.45
2015-03-02 06:00:00,0.0,0.0,0.0,-0.8,1.59
2015-03-02 07:00:00,0.0,0.0,0.0,-0.64,1.45
2015-03-02 08:00:00,0.0,0.0,0.0,-0.49,1.59
2015-03-02 09:00:00,0.0,0.0,0.0,-0.74,1.79
2015-03-02 10:00:00,0.0,0.0,0.0,-0.81,2.0
2015-03-02 11:00:00,0.0,0.0,0.0,-0.42,2.28
2015-03-02 12:00:00,12.35,0.0,12.35,0.22,3.38
2015-03-02 13:00:00,24.7,0.0,24.7,-0.2,4.41
2015-03-02 14:00:00,118.19,0.0,118.19,-1.19,4.76
2015-03-02 15:00:00,890.17,743.12,147.04999999999998,-1.5,5.17
2015-03-02 16:00:00,1051.48,891.69,159.79,-0.98,5.59
2015-03-02 17:00:00,1126.88,961.52,165.35000000000002,-0.2,5.24
2015-03-02 18:00:00,1110.22,945.26,164.95999999999998,0.52,5.17
2015-03-02 19:00:00,1003.02,847.01,156.01,1.08,4.97
2015-03-02 20:00:00,816.56,676.45,140.1,0.96,4.76
2015-03-02 21:00:00,563.5,447.61,115.89,0.59,4.48
2015-03-02 22:00:00,268.15,193.93,74.22,-0.09,3.59
2015-03-02 23:00:00,0.0,0.0,0.0,-1.73,3.1
2015-03-03 00:00:00,0.0,0.0,0.0,-3.52,2.83
2015-03-03 01:00:00,0.0,0.0,0.0,-4.95,2.69
2015-03-03 02:00:00,0.0,0.0,0.0,-6.07,2.62
2015-03-03 03:00:00,0.0,0.0,0.0,-7.06,2.48
2015-03-03 04:00:00,0.0,0.0,0.0,-8.03,2.34
2015-03-03 05:00:00,0.0,0.0,0.0,-9.0,2.21
2015-03-03 06:00:00,0.0,0.0,0.0,-9.87,2.07
2015-03-03 07:00:00,0.0,0.0,0.0,-9.55,1.93
2015-03-03 08:00:00,0.0,0.0,0.0,-10.33,1.86
2015-03-03 09:00:00,0.0,0.0,0.0,-10.92,1.66
2015-03-03 10:00:00,0.0,0.0,0.0,-11.39,1.38
2015-03-03 11:00:00,0.0,0.0,0.0,-11.68,1.24
2015-03-03 12:00:00,8.82,0.0,8.819999999999999,-10.66,0.76
2015-03-03 13:00:00,58.21,0.0,58.21,-9.13,0.55
2015-03-03 14:00:00,135.18,4.72,130.47,-7.93,1.24
2015-03-03 15:00:00,844.31,703.47,140.83,-5.81,2.0
2015-03-03 16:00:00,178.77,5.91,172.86,-4.44,2.34
2015-03-03 17:00:00,215.57,11.73,203.82999999999998,-3.52,2.55
2015-03-03 18:00:00,150.71,1.47,149.25,-3.16,2.9
2015-03-03 19:00:00,77.62,0.0,77.62,-2.85,3.17
2015-03-03 20:00:00,60.86,0.0,60.86000000000001,-2.79,3.38
2015-03-03 21:00:00,42.34,0.0,42.339999999999996,-2.7,3.38
2015-03-03 22:00:00,18.52,0.0,18.53,-2.55,3.38
2015-03-03 23:00:00,0.0,0.0,0.0,-2.26,3.72
2015-03-04 00:00:00,0.0,0.0,0.0,-1.7,3.59
2015-03-04 01:00:00,0.0,0.0,0.0,-0.76,4.0
2015-03-04 02:00:00,0.0,0.0,0.0,0.56,4.0
2015-03-04 03:00:00,0.0,0.0,0.0,1.64,3.59
2015-03-04 04:00:00,0.0,0.0,0.0,2.38,3.24
2015-03-04 05:00:00,0.0,0.0,0.0,2.81,2.76
2015-03-04 06:00:00,0.0,0.0,0.0,2.85,2.48
2015-03-04 07:00:00,0.0,0.0,0.0,1.97,1.93
2015-03-04 08:00:00,0.0,0.0,0.0,2.2,2.0
2015-03-04 09:00:00,0.0,0.0,0.0,2.38,1.93
2015-03-04 10:00:00,0.0,0.0,0.0,2.5,1.93
2015-03-04 11:00:00,0.0,0.0,0.0,2.65,1.86
2015-03-04 12:00:00,0.88,0.0,0.88,2.86,2.07
2015-03-04 13:00:00,38.81,0.0,38.81,3.19,1.93
2015-03-04 14:00:00,123.48,0.0,123.47999999999999,3.39,1.79
2015-03-04 15:00:00,134.95,0.0,134.95,3.48,1.52
2015-03-04 16:00:00,156.79,2.93,153.85,4.09,1.59
2015-03-04 17:00:00,192.68,7.28,185.4,4.05,1.59
2015-03-04 18:00:00,91.73,0.0,91.74,3.73,1.31
2015-03-04 19:00:00,67.03,0.0,67.04,5.66,0.9
2015-03-04 20:00:00,94.38,0.0,94.36999999999999,5.58,0.83
2015-03-04 21:00:00,46.75,0.0,46.75,3.28,1.1
2015-03-04 22:00:00,22.05,0.0,22.05,3.34,1.59
2015-03-04 23:00:00,0.0,0.0,0.0,2.89,1.79
2015-03-05 00:00:00,0.0,0.0,0.0,2.49,1.66
2015-03-05 01:00:00,0.0,0.0,0.0,2.33,2.07
2015-03-05 02:00:00,0.0,0.0,0.0,2.34,2.34
2015-03-05 03:00:00,0.0,0.0,0.0,1.43,2.14
2015-03-05 04:00:00,0.0,0.0,0.0,0.93,2.0
2015-03-05 05:00:00,0.0,0.0,0.0,0.85,2.14
2015-03-05 06:00:00,0.0,0.0,0.0,0.75,2.55
2015-03-05 07:00:00,0.0,0.0,0.0,0.9,2.76
2015-03-05 08:00:00,0.0,0.0,0.0,0.7,2.9
2015-03-05 09:00:00,0.0,0.0,0.0,0.33,3.03
2015-03-05 10:00:00,0.0,0.0,0.0,-0.01,3.1
2015-03-05 11:00:00,0.0,0.0,0.0,-0.36,2.97
2015-03-05 12:00:00,2.65,0.0,2.65,-0.78,3.03
2015-03-05 13:00:00,18.52,0.0,18.53,-1.3,3.03
2015-03-05 14:00:00,16.76,0.0,16.759999999999998,-2.26,3.1
2015-03-05 15:00:00,47.63,0.0,47.629999999999995,-3.38,2.9
2015-03-05 16:00:00,81.15,0.0,81.14,-4.26,2.62
2015-03-05 17:00:00,82.91,0.0,82.91,-4.91,2.34
2015-03-05 18:00:00,115.55,0.0,115.55,-5.07,2.48
2015-03-05 19:00:00,119.07,0.0,119.07000000000001,-5.04,2.55
2015-03-05 20:00:00,79.38,0.0,79.39,-5.35,2.28
2015-03-05 21:00:00,82.91,0.0,82.91,-5.31,2.28
2015-03-05 22:00:00,63.4,3.64,59.760000000000005,-5.5,2.28
2015-03-05 23:00:00,0.0,0.0,0.0,-5.96,1.86
2015-03-06 00:00:00,0.0,0.0,0.0,-6.28,1.86
2015-03-06 01:00:00,0.0,0.0,0.0,-6.54,1.86
2015-03-06 02:00:00,0.0,0.0,0.0,-6.81,2.14
2015-03-06 03:00:00,0.0,0.0,0.0,-7.17,2.41
2015-03-06 04:00:00,0.0,0.0,0.0,-8.16,2.62
2015-03-06 05:00:00,0.0,0.0,0.0,-9.69,2.83
2015-03-06 06:00:00,0.0,0.0,0.0,-11.14,2.69
2015-03-06 07:00:00,0.0,0.0,0.0,-12.18,2.41
2015-03-06 08:00:00,0.0,0.0,0.0,-13.54,2.14
2015-03-06 09:00:00,0.0,0.0,0.0,-14.77,2.0
2015-03-06 10:00:00,0.0,0.0,0.0,-15.8,2.0
2015-03-06 11:00:00,0.0,0.0,0.0,-16.72,1.93
2015-03-06 12:00:00,93.1,61.89,31.21,-17.48,1.86
2015-03-06 13:00:00,403.69,306.22,97.47999999999999,-15.65,1.17
2015-03-06 14:00:00,687.74,557.26,130.48000000000002,-14.24,1.38
2015-03-06 15:00:00,918.97,767.56,151.41,-12.5,1.17
2015-03-06 16:00:00,1075.69,911.74,163.96,-10.14,0.83
2015-03-06 17:00:00,1144.55,975.32,169.23000000000002,-7.22,0.62
2015-03-06 18:00:00,1123.77,956.44,167.33999999999997,-6.16,0.69
2015-03-06 19:00:00,1014.47,856.21,158.26000000000002,-5.92,0.9
2015-03-06 20:00:00,823.57,681.57,142.0,-5.1,1.03
2015-03-06 21:00:00,569.15,451.65,117.5,-4.55,1.24
2015-03-06 22:00:00,61.19,1.78,59.410000000000004,-4.91,1.1
2015-03-06 23:00:00,0.0,0.0,0.0,-5.78,1.24
2015-03-07 00:00:00,0.0,0.0,0.0,-7.11,1.93
2015-03-07 01:00:00,0.0,0.0,0.0,-8.65,2.28
2015-03-07 02:00:00,0.0,0.0,0.0,-10.03,2.41
2015-03-07 03:00:00,0.0,0.0,0.0,-10.98,2.28
2015-03-07 04:00:00,0.0,0.0,0.0,-11.67,2.28
2015-03-07 05:00:00,0.0,0.0,0.0,-12.29,2.21
2015-03-07 06:00:00,0.0,0.0,0.0,-12.9,2.21
2015-03-07 07:00:00,0.0,0.0,0.0,-13.21,2.14
2015-03-07 08:00:00,0.0,0.0,0.0,-13.67,2.0
2015-03-07 09:00:00,0.0,0.0,0.0,-14.17,1.93
2015-03-07 10:00:00,0.0,0.0,0.0,-14.53,1.59
2015-03-07 11:00:00,0.0,0.0,0.0,-14.47,1.24
2015-03-07 12:00:00,88.57,57.87,30.69,-15.06,1.52
2015-03-07 13:00:00,382.51,289.21,93.30000000000001,-13.13,1.03
2015-03-07 14:00:00,652.88,526.98,125.89999999999999,-9.68,1.38
2015-03-07 15:00:00,871.31,726.07,145.24,-6.63,2.07
2015-03-07 16:00:00,296.54,41.59,254.95000000000002,-3.32,2.62
2015-03-07 17:00:00,216.02,11.41,204.60999999999999,-1.11,2.69
2015-03-07 18:00:00,253.54,21.42,232.12,0.68,2.76
2015-03-07 19:00:00,315.99,59.05,256.94,2.88,3.31
2015-03-07 20:00:00,782.17,646.02,136.15,4.41,3.45
2015-03-07 21:00:00,537.93,426.08,111.85,5.37,3.24
2015-03-07 22:00:00,255.33,182.41,72.92,4.82,2.41
2015-03-07 23:00:00,0.0,0.0,0.0,3.64,2.21
2015-03-08 00:00:00,0.0,0.0,0.0,2.32,2.28
2015-03-08 01:00:00,0.0,0.0,0.0,1.35,2.14
2015-03-08 02:00:00,0.0,0.0,0.0,0.57,2.07
2015-03-08 03:00:00,0.0,0.0,0.0,0.02,2.07
2015-03-08 04:00:00,0.0,0.0,0.0,-0.56,2.07
2015-03-08 05:00:00,0.0,0.0,0.0,-1.09,2.07
2015-03-08 06:00:00,0.0,0.0,0.0,-1.64,2.07
2015-03-08 07:00:00,0.0,0.0,0.0,-1.51,2.07
2015-03-08 08:00:00,0.0,0.0,0.0,-1.67,2.14
2015-03-08 09:00:00,0.0,0.0,0.0,-1.29,2.21
2015-03-08 10:00:00,0.0,0.0,0.0,-0.33,2.21
2015-03-08 11:00:00,0.0,0.0,0.0,0.31,2.07
2015-03-08 12:00:00,14.99,0.0,15.0,1.01,2.21
2015-03-08 13:00:00,79.38,0.0,79.39,1.97,2.41
2015-03-08 14:00:00,645.82,521.12,124.7,3.22,2.48
2015-03-08 15:00:00,870.05,724.24,145.81,4.42,4.34
2015-03-08 16:00:00,1022.92,865.68,157.23,4.43,4.14
2015-03-08 17:00:00,1095.08,932.23,162.85,4.96,4.07
2015-03-08 18:00:00,1078.74,916.27,162.47,5.5,3.93
2015-03-08 19:00:00,973.95,820.44,153.51000000000002,6.3,3.86
2015-03-08 20:00:00,787.35,648.91,138.45,6.65,4.28
2015-03-08 21:00:00,541.1,428.35,112.74,6.07,2.9
2015-03-08 22:00:00,258.93,185.06,73.86999999999999,4.13,1.79
2015-03-08 23:00:00,0.0,0.0,0.0,3.42,1.72
2015-03-09 00:00:00,0.0,0.0,0.0,1.76,1.59
2015-03-09 01:00:00,0.0,0.0,0.0,0.55,1.72
2015-03-09 02:00:00,0.0,0.0,0.0,-1.08,1.72
2015-03-09 03:00:00,0.0,0.0,0.0,-1.99,1.66
2015-03-09 04:00:00,0.0,0.0,0.0,-2.36,1.72
2015-03-09 05:00:00,0.0,0.0,0.0,-2.6,1.86
2015-03-09 06:00:00,0.0,0.0,0.0,-2.58,2.14
2015-03-09 07:00:00,0.0,0.0,0.0,-1.36,1.72
2015-03-09 08:00:00,0.0,0.0,0.0,-0.72,1.72
2015-03-09 09:00:00,0.0,0.0,0.0,-0.62,1.72
2015-03-09 10:00:00,0.0,0.0,0.0,-0.69,1.66
2015-03-09 11:00:00,0.0,0.0,0.0,-0.91,1.72
2015-03-09 12:00:00,13.23,0.0,13.229999999999999,-1.1,1.66
2015-03-09 13:00:00,55.57,0.0,55.57,1.11,1.03
2015-03-09 14:00:00,640.5,516.85,123.64999999999999,2.42,1.52
2015-03-09 15:00:00,861.38,716.7,144.67,4.73,2.28
2015-03-09 16:00:00,1012.51,855.15,157.36,5.36,2.14
2015-03-09 17:00:00,1081.69,918.83,162.85999999999999,6.27,2.14
