,temp_air,ghi,dni,dhi,wind_speed
2021-03-24 17:00:00,2.02,167.0,2.57,165.0,0.28
2021-03-24 18:00:00,3.05,212.0,6.54,207.0,0.21
2021-03-24 19:00:00,5.33,500.0,244.55,329.0,0.76
2021-03-24 20:00:00,5.95,611.0,859.24,106.0,0.76
2021-03-24 21:00:00,6.23,430.0,773.03,92.0,0.83
2021-03-24 22:00:00,6.05,226.0,608.4,69.0,0.9
2021-03-24 23:00:00,5.29,38.0,208.4,25.0,0.97
2021-03-25 00:00:00,3.38,0.0,-0.0,0.0,1.66
2021-03-25 01:00:00,1.47,0.0,-0.0,0.0,1.72
2021-03-25 02:00:00,0.11,0.0,-0.0,0.0,1.66
2021-03-25 03:00:00,-0.91,0.0,-0.0,0.0,1.59
2021-03-25 04:00:00,-1.7,0.0,-0.0,0.0,1.45
2021-03-25 05:00:00,-1.83,0.0,-0.0,0.0,1.24
2021-03-25 06:00:00,-1.79,0.0,-0.0,0.0,1.1
2021-03-25 07:00:00,-2.87,0.0,-0.0,0.0,1.31
2021-03-25 08:00:00,-2.98,0.0,-0.0,0.0,1.31
2021-03-25 09:00:00,-3.1,0.0,-0.0,0.0,1.31
2021-03-25 10:00:00,-3.29,0.0,-0.0,0.0,1.45
2021-03-25 11:00:00,-3.08,0.0,-0.0,0.0,1.59
2021-03-25 12:00:00,-1.85,78.0,80.44,64.0,1.45
2021-03-25 13:00:00,1.63,51.0,0.0,51.0,2.0
2021-03-25 14:00:00,3.05,83.0,0.0,83.0,2.55
2021-03-25 15:00:00,2.98,114.0,0.0,114.0,2.62
2021-03-25 16:00:00,3.3,202.0,6.71,197.0,2.83
2021-03-25 17:00:00,3.44,219.0,7.67,213.0,2.97
2021-03-25 18:00:00,3.42,263.0,14.32,252.0,2.9
2021-03-25 19:00:00,4.55,212.0,8.53,206.0,3.45
2021-03-25 20:00:00,5.78,25.0,0.0,25.0,3.59
2021-03-25 21:00:00,6.17,121.0,0.0,121.0,3.38
2021-03-25 22:00:00,5.9,113.0,53.55,99.0,2.97
2021-03-25 23:00:00,5.47,37.0,182.5,25.0,2.9
2021-03-26 00:00:00,5.14,0.0,-0.0,0.0,2.76
2021-03-26 01:00:00,4.81,0.0,-0.0,0.0,2.48
2021-03-26 02:00:00,4.46,0.0,-0.0,0.0,2.28
2021-03-26 03:00:00,4.69,0.0,-0.0,0.0,2.07
2021-03-26 04:00:00,4.65,0.0,-0.0,0.0,2.0
2021-03-26 05:00:00,4.49,0.0,-0.0,0.0,2.0
2021-03-26 06:00:00,4.4,0.0,-0.0,0.0,2.07
2021-03-26 07:00:00,3.38,0.0,-0.0,0.0,2.0
2021-03-26 08:00:00,3.6,0.0,-0.0,0.0,1.93
2021-03-26 09:00:00,3.59,0.0,-0.0,0.0,1.59
2021-03-26 10:00:00,4.18,0.0,-0.0,0.0,0.83
2021-03-26 11:00:00,4.5,0.0,-0.0,0.0,0.21
2021-03-26 12:00:00,4.11,132.0,440.21,53.0,0.97
2021-03-26 13:00:00,6.72,70.0,0.0,70.0,1.38
2021-03-26 14:00:00,10.14,199.0,15.02,191.0,2.55
2021-03-26 15:00:00,11.58,246.0,16.6,235.0,2.83
2021-03-26 16:00:00,13.47,297.0,21.35,281.0,3.93
2021-03-26 17:00:00,14.82,392.0,54.65,349.0,4.34
2021-03-26 18:00:00,15.21,638.0,375.49,348.0,4.34
2021-03-26 19:00:00,18.78,369.0,69.32,320.0,4.9
2021-03-26 20:00:00,19.97,582.0,801.76,105.0,4.21
2021-03-26 21:00:00,19.77,406.0,711.46,90.0,3.38
2021-03-26 22:00:00,18.5,106.0,30.21,98.0,2.62
2021-03-26 23:00:00,14.64,18.0,0.0,18.0,3.52
2021-03-27 00:00:00,10.72,0.0,-0.0,0.0,3.66
2021-03-27 01:00:00,8.39,0.0,-0.0,0.0,3.17
2021-03-27 02:00:00,6.81,0.0,-0.0,0.0,3.17
2021-03-27 03:00:00,5.76,0.0,-0.0,0.0,3.31
2021-03-27 04:00:00,4.89,0.0,-0.0,0.0,3.31
2021-03-27 05:00:00,4.0,0.0,-0.0,0.0,3.17
2021-03-27 06:00:00,3.35,0.0,-0.0,0.0,2.9
2021-03-27 07:00:00,3.15,0.0,-0.0,0.0,2.97
2021-03-27 08:00:00,2.53,0.0,-0.0,0.0,2.48
2021-03-27 09:00:00,1.85,0.0,-0.0,0.0,1.52
2021-03-27 10:00:00,1.75,0.0,-0.0,0.0,1.59
2021-03-27 11:00:00,1.76,0.0,-0.0,0.0,1.79
2021-03-27 12:00:00,1.91,13.0,0.0,13.0,1.93
2021-03-27 13:00:00,2.5,113.0,0.0,113.0,2.0
2021-03-27 14:00:00,3.5,273.0,74.42,233.0,2.9
2021-03-27 15:00:00,4.31,271.0,23.97,255.0,2.62
2021-03-27 16:00:00,5.46,335.0,33.16,310.0,2.76
2021-03-27 17:00:00,5.98,327.0,25.28,307.0,2.76
2021-03-27 18:00:00,6.82,635.0,370.98,347.0,2.76
2021-03-27 19:00:00,7.61,525.0,271.6,332.0,2.83
2021-03-27 20:00:00,7.86,442.0,290.73,268.0,2.97
2021-03-27 21:00:00,7.96,435.0,761.89,94.0,3.1
2021-03-27 22:00:00,7.3,142.0,141.71,104.0,2.9
2021-03-27 23:00:00,6.28,44.0,220.8,28.0,2.69
2021-03-28 00:00:00,4.87,0.0,-0.0,0.0,2.9
2021-03-28 01:00:00,3.84,0.0,-0.0,0.0,3.24
2021-03-28 02:00:00,2.85,0.0,-0.0,0.0,3.38
2021-03-28 03:00:00,1.91,0.0,-0.0,0.0,3.31
2021-03-28 04:00:00,1.29,0.0,-0.0,0.0,3.17
2021-03-28 05:00:00,0.86,0.0,-0.0,0.0,3.17
2021-03-28 06:00:00,0.52,0.0,-0.0,0.0,3.17
2021-03-28 07:00:00,0.04,0.0,-0.0,0.0,3.59
2021-03-28 08:00:00,-0.57,0.0,-0.0,0.0,3.52
2021-03-28 09:00:00,-1.08,0.0,-0.0,0.0,3.24
2021-03-28 10:00:00,-1.48,0.0,-0.0,0.0,3.31
2021-03-28 11:00:00,-1.85,0.0,-0.0,0.0,3.52
2021-03-28 12:00:00,-1.93,26.0,0.0,26.0,3.93
2021-03-28 13:00:00,-1.71,65.0,0.0,65.0,4.21
2021-03-28 14:00:00,-1.38,243.0,42.39,220.0,4.55
2021-03-28 15:00:00,-0.61,377.0,95.2,313.0,4.76
2021-03-28 16:00:00,0.19,494.0,158.21,374.0,4.48
2021-03-28 17:00:00,1.19,291.0,17.6,277.0,4.41
2021-03-28 18:00:00,1.82,300.0,20.51,284.0,4.69
2021-03-28 19:00:00,0.93,522.0,261.79,335.0,4.62
2021-03-28 20:00:00,0.95,516.0,536.55,193.0,4.48
2021-03-28 21:00:00,1.03,372.0,529.99,133.0,4.62
2021-03-28 22:00:00,0.26,151.0,176.81,103.0,4.14
2021-03-28 23:00:00,-0.32,30.0,39.58,27.0,3.72
2021-03-29 00:00:00,-1.1,0.0,-0.0,0.0,3.17
2021-03-29 01:00:00,-1.72,0.0,-0.0,0.0,3.24
2021-03-29 02:00:00,-2.14,0.0,-0.0,0.0,3.45
2021-03-29 03:00:00,-2.63,0.0,-0.0,0.0,3.59
2021-03-29 04:00:00,-3.08,0.0,-0.0,0.0,3.52
2021-03-29 05:00:00,-3.44,0.0,-0.0,0.0,3.31
2021-03-29 06:00:00,-3.72,0.0,-0.0,0.0,3.24
2021-03-29 07:00:00,-4.22,0.0,-0.0,0.0,3.24
2021-03-29 08:00:00,-4.29,0.0,-0.0,0.0,2.97
2021-03-29 09:00:00,-4.35,0.0,-0.0,0.0,2.76
2021-03-29 10:00:00,-4.4,0.0,-0.0,0.0,2.55
2021-03-29 11:00:00,-4.47,0.0,-0.0,0.0,2.28
2021-03-29 12:00:00,-3.87,168.0,541.86,62.0,2.62
2021-03-29 13:00:00,-2.53,384.0,764.35,91.0,2.55
2021-03-29 14:00:00,-0.77,586.0,871.2,109.0,2.48
2021-03-29 15:00:00,0.79,748.0,927.62,120.0,2.28
2021-03-29 16:00:00,2.33,856.0,955.52,127.0,2.0
2021-03-29 17:00:00,3.91,900.0,964.37,129.0,1.86
2021-03-29 18:00:00,5.13,877.0,955.18,128.0,1.72
2021-03-29 19:00:00,5.55,790.0,929.01,123.0,1.52
2021-03-29 20:00:00,6.04,645.0,878.66,113.0,1.86
2021-03-29 21:00:00,6.12,457.0,790.23,98.0,2.14
2021-03-29 22:00:00,5.54,246.0,625.98,74.0,1.66
2021-03-29 23:00:00,3.31,51.0,252.79,31.0,2.34
2021-03-30 00:00:00,1.07,0.0,-0.0,0.0,2.48
2021-03-30 01:00:00,0.32,0.0,-0.0,0.0,2.48
2021-03-30 02:00:00,0.03,0.0,-0.0,0.0,2.55
2021-03-30 03:00:00,0.12,0.0,-0.0,0.0,2.62
2021-03-30 04:00:00,0.73,0.0,-0.0,0.0,2.76
2021-03-30 05:00:00,1.25,0.0,-0.0,0.0,3.1
2021-03-30 06:00:00,1.68,0.0,-0.0,0.0,3.17
2021-03-30 07:00:00,1.83,0.0,-0.0,0.0,3.03
2021-03-30 08:00:00,1.95,0.0,-0.0,0.0,3.17
2021-03-30 09:00:00,2.06,0.0,-0.0,0.0,3.24
2021-03-30 10:00:00,2.34,0.0,-0.0,0.0,3.1
2021-03-30 11:00:00,2.48,0.0,0.0,0.0,2.83
2021-03-30 12:00:00,2.81,40.0,0.0,40.0,2.69
2021-03-30 13:00:00,3.65,45.0,0.0,45.0,2.21
2021-03-30 14:00:00,5.28,258.0,50.68,230.0,2.76
2021-03-30 15:00:00,8.18,502.0,275.79,314.0,4.21
2021-03-30 16:00:00,8.94,264.0,14.34,253.0,4.97
2021-03-30 17:00:00,9.59,875.0,929.57,128.0,5.31
2021-03-30 18:00:00,10.34,733.0,578.69,277.0,5.52
2021-03-30 19:00:00,10.99,422.0,108.1,344.0,4.55
2021-03-30 20:00:00,11.35,339.0,101.82,277.0,4.48
2021-03-30 21:00:00,11.03,448.0,764.84,98.0,4.97
2021-03-30 22:00:00,10.03,242.0,604.22,74.0,4.07
2021-03-30 23:00:00,8.81,51.0,242.65,31.0,3.17
2021-03-31 00:00:00,6.75,0.0,-0.0,0.0,2.48
2021-03-31 01:00:00,5.31,0.0,-0.0,0.0,2.41
2021-03-31 02:00:00,4.3,0.0,-0.0,0.0,2.34
2021-03-31 03:00:00,3.41,0.0,-0.0,0.0,2.14
2021-03-31 04:00:00,2.56,0.0,-0.0,0.0,2.0
2021-03-31 05:00:00,1.79,0.0,-0.0,0.0,2.07
2021-03-31 06:00:00,1.26,0.0,-0.0,0.0,2.07
2021-03-31 07:00:00,2.07,0.0,-0.0,0.0,1.86
2021-03-31 08:00:00,1.38,0.0,-0.0,0.0,1.86
2021-03-31 09:00:00,0.66,0.0,-0.0,0.0,1.93
2021-03-31 10:00:00,0.01,0.0,-0.0,0.0,1.79
2021-03-31 11:00:00,-0.56,0.0,0.0,0.0,1.59
2021-03-31 12:00:00,0.63,5.0,0.0,5.0,0.9
2021-03-31 13:00:00,2.62,93.0,0.0,93.0,0.34
2021-03-31 14:00:00,4.28,464.0,486.21,193.0,0.83
2021-03-31 15:00:00,5.3,323.0,43.71,293.0,1.03
2021-03-31 16:00:00,7.25,562.0,242.33,375.0,2.72
2021-03-31 17:00:00,7.38,238.0,9.91,230.0,2.63
2021-03-31 18:00:00,7.51,219.0,8.84,212.0,2.54
2021-03-31 19:00:00,7.64,338.0,42.75,307.0,2.45
2021-03-31 20:00:00,7.77,27.0,0.0,27.0,2.36
2021-03-31 21:00:00,7.89,126.0,0.0,126.0,2.27
2021-03-31 22:00:00,8.02,70.0,0.0,70.0,2.18
2021-03-31 23:00:00,8.15,15.0,0.0,15.0,2.09
2021-04-01 00:00:00,8.28,0.0,-0.0,0.0,2.0
2021-04-01 01:00:00,8.41,0.0,-0.0,0.0,1.91
2021-04-01 02:00:00,8.54,0.0,-0.0,0.0,1.82
2021-04-01 03:00:00,8.67,0.0,-0.0,0.0,1.73
2021-04-01 04:00:00,8.8,0.0,-0.0,0.0,1.63
2021-04-01 05:00:00,8.93,0.0,-0.0,0.0,1.54
2021-04-01 06:00:00,9.06,0.0,-0.0,0.0,1.45
2021-04-01 07:00:00,9.19,0.0,-0.0,0.0,1.36
2021-04-01 08:00:00,6.48,0.0,-0.0,0.0,1.03
2021-04-01 09:00:00,5.57,0.0,-0.0,0.0,1.17
2021-04-01 10:00:00,6.16,0.0,-0.0,0.0,0.9
2021-04-01 11:00:00,6.1,0.0,0.0,0.0,0.83
2021-04-01 12:00:00,6.55,167.0,486.84,64.0,0.55
2021-04-01 13:00:00,10.28,372.0,699.7,93.0,0.69
2021-04-01 14:00:00,13.39,564.0,805.72,111.0,1.17
2021-04-01 15:00:00,15.78,719.0,862.64,123.0,1.31
2021-04-01 16:00:00,17.82,823.0,893.07,130.0,1.31
2021-04-01 17:00:00,19.52,867.0,904.32,133.0,1.38
2021-04-01 18:00:00,20.82,847.0,898.78,132.0,1.45
2021-04-01 19:00:00,22.27,765.0,875.58,127.0,1.17
2021-04-01 20:00:00,22.67,627.0,826.79,118.0,1.24
2021-04-01 21:00:00,22.49,447.0,741.14,103.0,1.66
2021-04-01 22:00:00,21.29,245.0,586.95,78.0,1.66
2021-04-01 23:00:00,18.96,65.0,224.73,45.0,2.41
2021-04-02 00:00:00,16.37,0.0,-0.0,0.0,2.48
2021-04-02 01:00:00,14.55,0.0,-0.0,0.0,2.41
2021-04-02 02:00:00,13.17,0.0,-0.0,0.0,2.21
2021-04-02 03:00:00,12.26,0.0,-0.0,0.0,2.07
2021-04-02 04:00:00,11.55,0.0,-0.0,0.0,2.0
2021-04-02 05:00:00,10.93,0.0,-0.0,0.0,2.07
2021-04-02 06:00:00,10.4,0.0,-0.0,0.0,1.93
2021-04-02 07:00:00,10.08,0.0,-0.0,0.0,1.72
2021-04-02 08:00:00,9.17,0.0,-0.0,0.0,1.79
2021-04-02 09:00:00,8.45,0.0,-0.0,0.0,1.79
2021-04-02 10:00:00,7.75,0.0,-0.0,0.0,1.79
2021-04-02 11:00:00,7.2,7.0,0.0,7.0,1.86
2021-04-02 12:00:00,8.47,105.0,110.69,81.0,1.59
2021-04-02 13:00:00,11.42,371.0,688.46,93.0,1.79
2021-04-02 14:00:00,13.93,560.0,791.82,111.0,1.86
2021-04-02 15:00:00,16.31,713.0,848.39,123.0,2.07
2021-04-02 16:00:00,18.45,816.0,879.24,130.0,2.41
2021-04-02 17:00:00,20.13,858.0,888.9,133.0,2.76
2021-04-02 18:00:00,21.27,837.0,882.12,132.0,3.1
2021-04-02 19:00:00,22.69,754.0,856.4,127.0,2.9
2021-04-02 20:00:00,22.81,495.0,408.76,242.0,2.83
2021-04-02 21:00:00,22.3,387.0,537.05,136.0,2.76
2021-04-02 22:00:00,20.99,198.0,361.46,94.0,2.41
2021-04-02 23:00:00,18.63,53.0,0.0,53.0,2.41
2021-04-03 00:00:00,16.47,0.0,-0.0,0.0,2.41
2021-04-03 01:00:00,15.07,0.0,-0.0,0.0,2.34
2021-04-03 02:00:00,13.88,0.0,-0.0,0.0,2.28
2021-04-03 03:00:00,12.87,0.0,-0.0,0.0,2.21
2021-04-03 04:00:00,11.98,0.0,-0.0,0.0,2.21
2021-04-03 05:00:00,11.22,0.0,-0.0,0.0,2.14
2021-04-03 06:00:00,10.52,0.0,-0.0,0.0,2.0
2021-04-03 07:00:00,10.87,0.0,-0.0,0.0,2.0
2021-04-03 08:00:00,10.27,0.0,-0.0,0.0,2.0
2021-04-03 09:00:00,9.7,0.0,-0.0,0.0,1.93
2021-04-03 10:00:00,9.15,0.0,-0.0,0.0,1.86
2021-04-03 11:00:00,8.65,7.0,0.0,7.0,1.72
2021-04-03 12:00:00,9.37,67.0,0.0,67.0,1.45
2021-04-03 13:00:00,11.59,262.0,229.93,168.0,1.93
2021-04-03 14:00:00,13.45,428.0,327.03,241.0,2.28
2021-04-03 15:00:00,15.76,579.0,414.33,289.0,2.62
2021-04-03 16:00:00,17.83,655.0,407.95,335.0,2.9
2021-04-03 17:00:00,19.52,689.0,412.44,351.0,3.24
2021-04-03 18:00:00,20.67,688.0,458.36,320.0,3.59
2021-04-03 19:00:00,21.37,616.0,433.68,297.0,3.66
2021-04-03 20:00:00,21.48,538.0,549.64,196.0,3.86
2021-04-03 21:00:00,20.79,295.0,201.89,200.0,3.93
2021-04-03 22:00:00,19.49,103.0,0.0,103.0,3.52
2021-04-03 23:00:00,17.64,38.0,0.0,38.0,3.17
2021-04-04 00:00:00,15.92,0.0,-0.0,0.0,2.97
2021-04-04 01:00:00,14.86,0.0,-0.0,0.0,3.03
2021-04-04 02:00:00,14.04,0.0,-0.0,0.0,2.69
2021-04-04 03:00:00,13.5,0.0,-0.0,0.0,2.21
2021-04-04 04:00:00,12.96,0.0,-0.0,0.0,1.38
2021-04-04 05:00:00,12.55,0.0,-0.0,0.0,0.9
2021-04-04 06:00:00,12.58,0.0,-0.0,0.0,0.83
2021-04-04 07:00:00,11.39,0.0,-0.0,0.0,1.38
2021-04-04 08:00:00,11.63,0.0,-0.0,0.0,2.41
2021-04-04 09:00:00,11.93,0.0,-0.0,0.0,2.55
2021-04-04 10:00:00,11.6,0.0,-0.0,0.0,2.34
2021-04-04 11:00:00,11.0,11.0,0.0,11.0,2.07
2021-04-04 12:00:00,11.59,151.0,347.66,72.0,1.72
2021-04-04 13:00:00,13.93,391.0,712.91,96.0,1.79
2021-04-04 14:00:00,15.44,584.0,815.22,114.0,2.34
2021-04-04 15:00:00,16.82,739.0,870.31,126.0,1.93
2021-04-04 16:00:00,18.18,840.0,897.87,132.0,1.66
2021-04-04 17:00:00,19.38,734.0,508.89,315.0,1.66
2021-04-04 18:00:00,20.29,709.0,500.96,305.0,1.59
2021-04-04 19:00:00,21.32,680.0,611.68,228.0,1.31
2021-04-04 20:00:00,21.5,499.0,404.5,246.0,1.45
2021-04-04 21:00:00,21.18,360.0,403.19,169.0,1.52
2021-04-04 22:00:00,20.34,177.0,227.84,110.0,0.97
2021-04-04 23:00:00,19.92,70.0,243.03,46.0,0.34
2021-04-05 00:00:00,18.83,0.0,-0.0,0.0,0.21
2021-04-05 01:00:00,17.48,0.0,-0.0,0.0,0.55
2021-04-05 02:00:00,15.33,0.0,-0.0,0.0,0.83
2021-04-05 03:00:00,13.6,0.0,-0.0,0.0,1.03
2021-04-05 04:00:00,11.66,0.0,-0.0,0.0,1.31
2021-04-05 05:00:00,10.49,0.0,-0.0,0.0,1.45
2021-04-05 06:00:00,10.25,0.0,-0.0,0.0,1.31
2021-04-05 07:00:00,9.85,0.0,-0.0,0.0,1.59
2021-04-05 08:00:00,9.16,0.0,-0.0,0.0,1.79
2021-04-05 09:00:00,8.93,0.0,-0.0,0.0,1.93
2021-04-05 10:00:00,8.67,0.0,-0.0,0.0,2.0
2021-04-05 11:00:00,8.44,12.0,0.0,12.0,2.14
2021-04-05 12:00:00,10.27,184.0,503.48,67.0,1.86
2021-04-05 13:00:00,14.46,384.0,690.19,95.0,1.86
2021-04-05 14:00:00,16.92,571.0,788.03,113.0,2.48
2021-04-05 15:00:00,19.45,407.0,101.59,335.0,3.03
2021-04-05 16:00:00,21.39,816.0,864.23,131.0,3.24
2021-04-05 17:00:00,22.44,852.0,869.25,133.0,3.03
2021-04-05 18:00:00,22.79,828.0,859.28,132.0,3.03
2021-04-05 19:00:00,25.54,746.0,833.92,127.0,3.38
2021-04-05 20:00:00,25.73,613.0,787.4,118.0,4.0
2021-04-05 21:00:00,25.07,439.0,704.63,103.0,3.45
2021-04-05 22:00:00,24.52,245.0,558.53,79.0,2.9
2021-04-05 23:00:00,22.37,68.0,225.54,45.0,2.28
2021-04-06 00:00:00,20.28,0.0,-0.0,0.0,2.14
2021-04-06 01:00:00,18.74,0.0,-0.0,0.0,2.14
2021-04-06 02:00:00,17.26,0.0,-0.0,0.0,2.14
2021-04-06 03:00:00,16.1,0.0,-0.0,0.0,1.93
2021-04-06 04:00:00,15.02,0.0,-0.0,0.0,1.72
2021-04-06 05:00:00,13.99,0.0,-0.0,0.0,1.52
2021-04-06 06:00:00,13.34,0.0,-0.0,0.0,1.1
2021-04-06 07:00:00,15.18,0.0,-0.0,0.0,0.62
2021-04-06 08:00:00,15.24,0.0,-0.0,0.0,0.34
2021-04-06 09:00:00,13.81,0.0,-0.0,0.0,0.83
2021-04-06 10:00:00,12.93,0.0,-0.0,0.0,1.1
2021-04-06 11:00:00,12.55,0.0,0.0,0.0,1.38
2021-04-06 12:00:00,14.55,156.0,328.44,78.0,1.24
2021-04-06 13:00:00,18.73,231.0,118.03,181.0,1.03
2021-04-06 14:00:00,21.61,458.0,375.55,238.0,1.79
2021-04-06 15:00:00,24.24,720.0,835.86,124.0,2.76
2021-04-06 16:00:00,26.01,824.0,869.91,131.0,3.72
2021-04-06 17:00:00,27.13,746.0,512.71,320.0,4.14
2021-04-06 18:00:00,28.02,725.0,533.52,291.0,4.28
2021-04-06 19:00:00,28.77,642.0,490.9,276.0,3.93
2021-04-06 20:00:00,29.24,621.0,794.54,119.0,3.86
2021-04-06 21:00:00,29.21,445.0,710.5,104.0,3.45
2021-04-06 22:00:00,28.22,250.0,566.05,80.0,2.83
2021-04-06 23:00:00,25.89,71.0,237.66,46.0,2.62
2021-04-07 00:00:00,23.54,0.0,-0.0,0.0,2.76
2021-04-07 01:00:00,22.03,0.0,-0.0,0.0,2.69
2021-04-07 02:00:00,20.79,0.0,-0.0,0.0,2.69
2021-04-07 03:00:00,19.74,0.0,-0.0,0.0,2.76
2021-04-07 04:00:00,18.9,0.0,-0.0,0.0,2.83
2021-04-07 05:00:00,18.22,0.0,-0.0,0.0,2.83
2021-04-07 06:00:00,17.64,0.0,-0.0,0.0,2.76
2021-04-07 07:00:00,17.98,0.0,-0.0,0.0,2.62
2021-04-07 08:00:00,17.29,0.0,-0.0,0.0,2.55
2021-04-07 09:00:00,16.67,0.0,-0.0,0.0,2.55
2021-04-07 10:00:00,16.07,0.0,-0.0,0.0,2.55
2021-04-07 11:00:00,15.56,22.0,132.23,16.0,2.48
2021-04-07 12:00:00,16.15,197.0,523.6,70.0,2.14
2021-04-07 13:00:00,19.4,354.0,543.83,121.0,1.72
2021-04-07 14:00:00,22.89,511.0,557.28,182.0,2.14
2021-04-07 15:00:00,25.06,748.0,865.74,127.0,2.97
2021-04-07 16:00:00,26.42,848.0,891.84,134.0,3.45
2021-04-07 17:00:00,27.44,887.0,899.87,136.0,3.45
2021-04-07 18:00:00,28.23,862.0,889.95,135.0,3.52
2021-04-07 19:00:00,29.51,624.0,419.33,310.0,3.93
2021-04-07 20:00:00,29.6,423.0,206.32,292.0,4.0
2021-04-07 21:00:00,29.27,310.0,217.39,205.0,3.52
2021-04-07 22:00:00,28.02,135.0,52.73,119.0,2.48
2021-04-07 23:00:00,25.63,38.0,0.0,38.0,2.07
2021-04-08 00:00:00,23.35,0.0,-0.0,0.0,1.93
2021-04-08 01:00:00,21.01,0.0,-0.0,0.0,1.38
2021-04-08 02:00:00,19.81,0.0,-0.0,0.0,1.24
2021-04-08 03:00:00,18.53,0.0,-0.0,0.0,1.86
2021-04-08 04:00:00,17.97,0.0,-0.0,0.0,2.21
2021-04-08 05:00:00,17.67,0.0,-0.0,0.0,2.34
2021-04-08 06:00:00,17.43,0.0,-0.0,0.0,2.41
2021-04-08 07:00:00,17.76,0.0,-0.0,0.0,2.9
2021-04-08 08:00:00,16.89,0.0,-0.0,0.0,2.48
2021-04-08 09:00:00,15.87,0.0,-0.0,0.0,2.07
2021-04-08 10:00:00,15.15,0.0,-0.0,0.0,1.66
2021-04-08 11:00:00,14.34,25.0,158.17,17.0,1.72
2021-04-08 12:00:00,15.49,199.0,521.06,70.0,1.72
2021-04-08 13:00:00,18.84,402.0,701.72,98.0,1.79
2021-04-08 14:00:00,21.45,592.0,801.86,115.0,2.07
2021-04-08 15:00:00,23.67,636.0,526.68,256.0,2.21
2021-04-08 16:00:00,25.26,842.0,881.3,133.0,2.62
2021-04-08 17:00:00,26.27,879.0,886.43,136.0,3.38
2021-04-08 18:00:00,26.84,853.0,876.52,134.0,4.21
2021-04-08 19:00:00,27.57,767.0,848.4,129.0,4.55
2021-04-08 20:00:00,27.1,525.0,442.0,243.0,5.1
2021-04-08 21:00:00,26.28,260.0,102.87,210.0,4.62
2021-04-08 22:00:00,25.04,80.0,0.0,80.0,4.14
2021-04-08 23:00:00,22.14,5.0,0.0,5.0,3.59
2021-04-09 00:00:00,20.32,0.0,-0.0,0.0,3.17
2021-04-09 01:00:00,17.68,0.0,-0.0,0.0,2.76
2021-04-09 02:00:00,16.28,0.0,-0.0,0.0,2.69
2021-04-09 03:00:00,14.94,0.0,-0.0,0.0,2.55
2021-04-09 04:00:00,13.85,0.0,-0.0,0.0,2.21
2021-04-09 05:00:00,12.92,0.0,-0.0,0.0,2.34
2021-04-09 06:00:00,12.23,0.0,-0.0,0.0,2.14
2021-04-09 07:00:00,11.06,0.0,-0.0,0.0,2.62
2021-04-09 08:00:00,10.28,0.0,-0.0,0.0,2.97
2021-04-09 09:00:00,9.64,0.0,-0.0,0.0,2.97
2021-04-09 10:00:00,9.18,0.0,-0.0,0.0,3.17
2021-04-09 11:00:00,8.45,29.0,161.47,20.0,3.31
2021-04-09 12:00:00,8.17,210.0,542.49,73.0,3.66
2021-04-09 13:00:00,8.7,420.0,730.69,100.0,3.86
2021-04-09 14:00:00,9.65,379.0,168.53,278.0,3.86
2021-04-09 15:00:00,10.78,578.0,354.17,321.0,3.79
2021-04-09 16:00:00,11.89,635.0,312.99,382.0,3.93
2021-04-09 17:00:00,12.71,410.0,46.33,371.0,4.07
2021-04-09 18:00:00,13.27,214.0,7.28,208.0,4.69
2021-04-09 19:00:00,11.25,276.0,17.21,263.0,4.83
2021-04-09 20:00:00,10.47,140.0,0.0,140.0,4.97
2021-04-09 21:00:00,9.63,158.0,0.0,158.0,4.97
2021-04-09 22:00:00,9.03,100.0,0.0,100.0,4.83
2021-04-09 23:00:00,8.74,30.0,0.0,30.0,4.48
2021-04-10 00:00:00,8.31,0.0,-0.0,0.0,4.07
2021-04-10 01:00:00,7.49,0.0,-0.0,0.0,4.41
2021-04-10 02:00:00,6.74,0.0,-0.0,0.0,4.48
2021-04-10 03:00:00,5.82,0.0,-0.0,0.0,4.41
2021-04-10 04:00:00,5.15,0.0,-0.0,0.0,4.14
2021-04-10 05:00:00,4.6,0.0,-0.0,0.0,3.79
2021-04-10 06:00:00,4.16,0.0,-0.0,0.0,3.31
2021-04-10 07:00:00,3.84,0.0,-0.0,0.0,3.24
2021-04-10 08:00:00,3.63,0.0,-0.0,0.0,3.24
2021-04-10 09:00:00,3.64,0.0,-0.0,0.0,3.24
2021-04-10 10:00:00,3.38,0.0,-0.0,0.0,3.17
2021-04-10 11:00:00,3.17,34.0,197.19,22.0,3.03
2021-04-10 12:00:00,3.73,222.0,570.96,75.0,3.24
2021-04-10 13:00:00,4.71,435.0,752.35,102.0,3.66
2021-04-10 14:00:00,6.14,631.0,846.45,120.0,3.31
2021-04-10 15:00:00,7.91,786.0,897.59,131.0,3.03
2021-04-10 16:00:00,9.75,889.0,924.74,138.0,3.03
2021-04-10 17:00:00,11.51,930.0,933.44,141.0,2.97
2021-04-10 18:00:00,13.06,905.0,925.15,140.0,2.83
2021-04-10 19:00:00,14.58,817.0,899.42,135.0,2.69
2021-04-10 20:00:00,15.45,675.0,853.97,125.0,2.69
2021-04-10 21:00:00,15.84,490.0,772.3,110.0,2.62
2021-04-10 22:00:00,15.61,282.0,627.03,86.0,2.07
2021-04-10 23:00:00,14.33,87.0,296.81,52.0,1.59
2021-04-11 00:00:00,12.58,0.0,-0.0,0.0,2.0
